"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","74","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Mud.M_Mud","0","54","58","1","24.114933","0","58"
"/Game/MilitaryWeapSilver/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","0","14","14","1","20.144449","0","14"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Derbis.M_Derbis","0","26","26","1","24.083027","0","26"
"/Game/NiagaraCharacterTrail/DemoRoom/SkeletalMeshExample/Character/Materials/M_Male_Body_9.M_Male_Body_9","0","79","85","1","53.987732","0","85"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","45","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","22","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","58","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","90"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","30"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/Assets/Models/source/blinn2.blinn2","0","14","14","1","7.220138","0","14"
"/Game/Assets/Models/source/blinn1.blinn1","0","14","14","1","0.000000","0","14"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Basic_Shape.M_Basic_Shape","0","46","46","1","26.498423","0","46"
"/Game/HatPack/Demo/ThirdPersonCharacter/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","108","116","2","32.185673","0","116"
"/Game/Dodge_and_Evade_Anims/Demo/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","108","116","2","27.987795","0","116"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","108","116","2","47.128204","0","116"
"","0","1","0","1","0.000000","193","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/DemoRoom/Materials/M_DemoWall.M_DemoWall","0","56","59","1","39.286976","0","59"
"/Game/NiagaraCharacterTrail/DemoRoom/SkeletalMeshExample/Character/Materials/M_Male_Body.M_Male_Body","0","158","170","2","23.264011","0","170"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Game/NiagaraCharacterTrail/DemoRoom/Materials/M_Glass.M_Glass","0","29","29","1","15.948586","0","29"
"/Game/NiagaraCharacterTrail/Materials/M_Smoke.M_Smoke","0","17","17","1","7.331305","0","17"
"/Game/NiagaraCharacterTrail/Materials/M_Glitch.M_Glitch","0","22","22","1","8.931019","0","22"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fish_A.M_Fish_A","0","104","112","1","48.337894","0","112"
"/Game/NiagaraCharacterTrail/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","0","69","46","3","27.679661","0","46"
"/Game/Polygon-WildWest/Materials/M_Glass.M_Glass","0","29","29","1","14.603563","0","29"
"/Game/NiagaraCharacterTrail/Materials/M_Star.M_Star","0","12","12","1","5.416070","0","12"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectVerticalNoise.M_AuraEffectVerticalNoise","0","8","8","1","3.218159","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectNegate.M_AuraEffectNegate","0","8","8","1","3.028159","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectBubble.M_AuraEffectBubble","0","8","8","1","3.097539","0","8"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","11","11","1","3.789823","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_B.M_Glow_B","0","11","11","1","4.134884","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_A.M_Glow_A","0","11","11","1","4.090453","0","11"
"/Game/NiagaraCharacterTrail/Materials/M_Ribbon.M_Ribbon","0","27","27","1","9.502579","0","27"
"/Game/MilitaryWeapSilver/FX/Materials/M_Tracer_A.M_Tracer_A","0","12","12","1","4.771970","0","12"
"/Game/MegaMaskPack/Demo/M_Manny_01.M_Manny_01","0","23","23","1","11.365898","0","23"
"/Game/HatPack/Demo/StaticMeshes/Floor/Materials/M_HatPack_Demo_Floor.M_HatPack_Demo_Floor","0","35","35","1","17.628622","0","35"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Leaves_A.M_Leaves_A","0","79","85","1","37.026718","0","85"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_Splat.M_Fire_Splat","0","11","11","1","4.306676","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","56","56","1","25.576637","0","56"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Distortion.M_Distortion","0","62","62","1","27.212360","0","62"
"/Game/NiagaraCharacterTrail/Materials/M_RingMesh.M_RingMesh","0","48","50","1","29.472502","0","50"
"/Game/NiagaraCharacterTrail/Materials/M_Trail_9.M_Trail_9","0","48","50","1","27.713932","0","50"
"/Game/NiagaraCharacterTrail/Materials/M_Smoke_1.M_Smoke_1","0","14","14","1","5.606016","0","14"
"/Game/NiagaraCharacterTrail/Materials/M_Shadow.M_Shadow","0","22","26","1","16.811014","0","26"
"/Game/NiagaraCharacterTrail/Materials/M_Lightning.M_Lightning","0","17","17","1","7.519956","0","17"
"/Game/NiagaraCharacterTrail/Materials/M_Ribbon1.M_Ribbon1","0","44","44","1","17.327387","0","44"
"/Game/NiagaraCharacterTrail/Materials/M_Butterfly.M_Butterfly","0","32","36","1","23.063023","0","36"
"/Game/Dodge_and_Evade_Anims/Demo/Floors_and_Walls/Materials/m_Props.m_Props","0","35","35","1","18.503248","0","35"
"/Game/Dodge_and_Evade_Anims/Demo/Floors_and_Walls/Materials/m_CubeMaterial.m_CubeMaterial","0","35","35","1","18.958447","0","35"
"/Game/MilitaryWeapSilver/FX/Materials/M_Pistol_Streaks_01.M_Pistol_Streaks_01","0","11","11","1","4.083917","0","11"
"/Game/MilitaryWeapSilver/FX/Materials/M_Knife_RibbonTrail_01.M_Knife_RibbonTrail_01","0","16","16","1","6.516267","0","16"
"/Game/MilitaryWeapSilver/FX/Materials/M_Pistol_Smoke_2x2_A.M_Pistol_Smoke_2x2_A","0","56","56","1","25.060389","0","56"
"/Game/MilitaryWeapSilver/FX/Materials/M_Explosion_8x8_A_01.M_Explosion_8x8_A_01","0","56","56","1","27.905590","0","56"
"/Game/MilitaryWeapSilver/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","0","11","11","1","4.127937","0","11"
"/Game/MilitaryWeapSilver/FX/Materials/M_Debris_Tileable_01.M_Debris_Tileable_01","0","56","56","1","25.147430","0","56"
"/Game/MilitaryWeapSilver/FX/Materials/M_AssaultRifle_MuzzleFlash_4x1.M_AssaultRifle_MuzzleFlash_4x1","0","11","11","1","0.000000","0","11"
"/Game/MegaMaskPack/Materials/Poly_Mask/M_PolyMask_Bronze.M_PolyMask_Bronze","0","23","23","1","13.665494","0","23"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectVerticalWave.M_AuraEffectVerticalWave","0","8","8","1","3.616877","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectPixelNoise.M_AuraEffectPixelNoise","0","8","8","1","3.851666","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectNoise.M_AuraEffectNoise","0","8","8","1","3.635270","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffectJaggy.M_AuraEffectJaggy","0","8","8","1","3.912895","0","8"
"/Game/AnimeAuraVFX/Materials/M_AuraEffect.M_AuraEffect","0","8","8","1","2.511167","0","8"
"/Game/Assets/VFX/firerateBooster.firerateBooster","0","42","42","1","24.586134","0","42"
"/Game/Assets/UI/PlayerPreviewMat.PlayerPreviewMat","0","13","13","1","3.114754","0","13"
"/Game/MilitaryWeapSilver/FX/Materials/M_SmokeRibbon_01.M_SmokeRibbon_01","0","38","38","1","18.172127","0","38"
"/Game/MilitaryWeapSilver/FX/Materials/M_Shockwave_Refraction_01.M_Shockwave_Refraction_01","0","17","17","1","4.749868","0","17"
"/Game/MilitaryWeapSilver/FX/Materials/M_LightRay_01.M_LightRay_01","0","11","11","1","4.218106","0","11"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","32","37","1","17.419401","0","37"
"/Game/HatPack/Assets/MasterMaterials/M_HatPack_TextureParent.M_HatPack_TextureParent","0","47","47","1","28.085951","0","47"
"/Game/NiagaraCharacterTrail/DemoRoom/Materials/M_LightTube.M_LightTube","0","4","4","1","2.177112","0","4"
"/Game/Realistic_Starter_VFX_Pack_Vol2/DemoRoom/Materials/DefaultTextMaterialTranslucentUnlit.DefaultTextMaterialTranslucentUnlit","0","22","22","1","12.867155","0","22"
"/Game/Assets/Models/textures/hay_Mat.hay_Mat","0","29","31","1","16.959818","0","31"
"/Game/Polygon-WildWest/Materials/M_Banner_01.M_Banner_01","0","29","31","1","0.000000","0","31"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glass.M_Glass","0","56","56","1","25.090034","0","56"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_B.M_Dirt_B","0","56","56","1","0.000000","0","56"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Paper.M_Paper","0","56","56","1","0.000000","0","56"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_D.M_Glow_D","0","11","11","1","4.163962","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_spark_C.M_Spark_C","0","11","11","1","2.507478","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Spark_A.M_Spark_A","0","11","11","1","2.013437","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_B.M_Fire_B","0","11","11","1","3.141766","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_C.M_Fire_C","0","11","11","1","4.219848","0","11"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Impact_B.M_Impact_B","0","11","11","1","1.595537","0","11"
"/Game/MegaMaskPack/Materials/Tiki_Mask/M_TikiMask_TribeCamo.M_TikiMask_TribeCamo","0","23","23","1","12.671277","0","23"
"/Game/MegaMaskPack/Materials/Tiki_Mask/M_TikiMask_Tribe.M_TikiMask_Tribe","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Tiki_Mask/M_TikiMask_SunGod.M_TikiMask_SunGod","0","23","23","1","10.161720","0","23"
"/Game/MegaMaskPack/Materials/Tiki_Mask/M_TikiMask_Ruined.M_TikiMask_Ruined","0","23","23","1","0.621730","0","23"
"/Game/MegaMaskPack/Materials/Tiki_Mask/M_TikiMask_BoneTribe.M_TikiMask_BoneTribe","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Poly_Mask/M_PolyMask_Matte.M_PolyMask_Matte","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Poly_Mask/M_PolyMask_IDK.M_PolyMask_IDK","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Poly_Mask/M_PolyMask_Gold.M_PolyMask_Gold","0","35","35","1","6.574507","0","35"
"/Game/MegaMaskPack/Materials/Poly_Mask/M_PolyMask_Carbonfiber.M_PolyMask_Carbonfiber","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/O_Mask/M_OMask_XWhite.M_OMask_XWhite","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/O_Mask/M_OMask_Science.M_OMask_Science","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/O_Mask/M_OMask_Pumpkin.M_OMask_Pumpkin","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/O_Mask/M_OMask_Oni.M_OMask_Oni","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/O_Mask/M_OMask_Mouth.M_OMask_Mouth","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Ja_Mask/M_JaMask_Painted2.M_JaMask_Painted2","0","23","23","1","11.053489","0","23"
"/Game/MegaMaskPack/Materials/Ja_Mask/M_JaMask_Painted1.M_JaMask_Painted1","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Ja_Mask/M_JaMask_Hot.M_JaMask_Hot","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Ja_Mask/M_JaMask_Golden.M_JaMask_Golden","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Ja_Mask/M_JaMask_Creepy.M_JaMask_Creepy","0","23","23","1","11.900723","0","23"
"/Game/MegaMaskPack/Materials/Goggle_Mask/M_GoggleMask_Wood_Mustache.M_GoggleMask_Wood_Mustache","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Goggle_Mask/M_GoggleMask_Wood.M_GoggleMask_Wood","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Goggle_Mask/M_GoggleMask_Santa_Mustache.M_GoggleMask_Santa_Mustache","0","23","23","1","0.000000","0","23"
"/Game/MegaMaskPack/Materials/Goggle_Mask/M_GoggleMask_Santa.M_GoggleMask_Santa","0","23","23","1","0.000000","0","23"
